ID,modificada_por,modifica_a
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
61920,147.0,32.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
65015,25.0,26.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
82954,54.0,2.0
120828,4.0,2.0
120828,4.0,2.0
120828,4.0,2.0
120828,4.0,2.0
132348,1.0,3.0
132348,1.0,3.0
134699,1.0,2.0
148397,5.0,10.0
148397,5.0,10.0
148397,5.0,10.0
148397,5.0,10.0
148397,5.0,10.0
152117,3.0,5.0
152117,3.0,5.0
152117,3.0,5.0
154993,1.0,2.0
157292,1.0,3.0
169119,4.0,3.0
169119,4.0,3.0
169119,4.0,3.0
169119,4.0,3.0
178950,1.0,2.0
197405,2.0,3.0
197405,2.0,3.0
209126,1.0,2.0
255494,1.0,2.0
262862,1.0,2.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
316974,113.0,98.0
355760,,
28185,81.0,
28185,81.0,
129082,18.0,
28185,81.0,
18771,328.0,
15764,542.0,1.0
28195,77.0,
191485,6.0,
64611,11.0,
88759,17.0,2.0
37912,33.0,2.0
64610,43.0,1.0
25553,140.0,9.0
28185,81.0,
69798,9.0,1.0
25552,224.0,20.0
45186,15.0,
27287,8.0,2.0
14,5.0,
60,38.0,19.0
70,2.0,1.0
71,4.0,1.0
1169,2.0,
1359,1.0,1.0
28185,81.0,
186244,1.0,2.0
41376,85.0,
18771,328.0,
28185,81.0,
17699,347.0,2.0
89937,33.0,
172715,9.0,
56254,5.0,1.0
33482,19.0,
51364,87.0,1.0
16536,674.0,6.0
22268,26.0,
60,38.0,19.0
69,3.0,
141,22.0,
25553,140.0,9.0
28185,81.0,
37924,18.0,2.0
60,38.0,19.0
98,251.0,4.0
15,107.0,20.0
1653,1.0,1.0
2894,38.0,12.0
3189,2.0,1.0
4215,34.0,8.0
28185,81.0,
227881,1.0,1.0
45813,12.0,1.0
28195,77.0,
46874,1.0,
16078,353.0,2.0
28127,133.0,37.0
31924,80.0,2.0
270584,22.0,1.0
19875,171.0,6.0
38871,79.0,1.0
28185,81.0,
28126,7.0,
270749,1.0,1.0
62459,212.0,1.0
18795,74.0,3.0
123779,3.0,1.0
170799,3.0,
154617,74.0,1.0
16071,225.0,3.0
79745,8.0,
51364,87.0,1.0
64612,4.0,
79746,16.0,1.0
172962,2.0,
47999,20.0,
28082,1.0,1.0
304419,1.0,1.0
16092,250.0,1.0
20643,27.0,2.0
195,5.0,1.0
298,16.0,1.0
283,1.0,
295,2.0,
819,1.0,5.0
119942,4.0,3.0
120044,2.0,1.0
39736,13.0,
28185,81.0,
16536,674.0,6.0
28185,81.0,
37924,18.0,2.0
28185,81.0,
28185,81.0,
28185,81.0,
32386,6.0,
28185,81.0,
129082,18.0,
28185,81.0,
28185,81.0,
176,5.0,
17,42.0,3.0
28185,81.0,
28185,81.0,
28185,81.0,
28185,81.0,
60,38.0,19.0
28185,81.0,
129082,18.0,
15468,1.0,2.0
10531,1.0,1.0
28185,81.0,
28185,81.0,
725,67.0,2.0
22640,9.0,1.0
24541,313.0,1.0
158987,24.0,1.0
28185,81.0,
17440,67.0,
16309,42.0,2.0
32199,7.0,1.0
28196,34.0,1.0
32191,55.0,1.0
19879,250.0,
28197,20.0,1.0
32031,36.0,1.0
28198,20.0,2.0
23893,43.0,4.0
22304,2.0,9.0
60,38.0,19.0
381,106.0,1.0
7258,5.0,2.0
7389,4.0,
7396,22.0,4.0
7516,6.0,1.0
7783,2.0,
12368,117.0,3.0
464,382.0,8.0
8661,4.0,1.0
8741,3.0,
8784,3.0,2.0
8808,2.0,
475,952.0,3.0
554,1285.0,3.0
10619,16.0,1.0
17009,64.0,1.0
639,1259.0,29.0
9419,2.0,1.0
10221,1.0,6.0
11660,1.0,1.0
12901,1.0,2.0
790,51.0,20.0
14684,42.0,3.0
16102,34.0,5.0
25621,126.0,12.0
41376,85.0,
18771,328.0,
28185,81.0,
51364,87.0,1.0
28198,20.0,2.0
381,106.0,1.0
12907,9.0,4.0
13105,3.0,3.0
28185,81.0,
28185,81.0,
15388,16.0,2.0
45165,2.0,4.0
28185,81.0,
17699,347.0,2.0
21108,164.0,1.0
12368,117.0,3.0
639,1259.0,29.0
39523,10.0,5.0
24541,313.0,1.0
18771,328.0,
28185,81.0,
28196,34.0,1.0
32191,55.0,1.0
17694,228.0,1.0
19879,250.0,
28197,20.0,1.0
32031,36.0,1.0
28198,20.0,2.0
24117,3.0,
16090,17.0,2.0
60,38.0,19.0
98,251.0,4.0
248,17.0,
277,45.0,
381,106.0,1.0
384,11.0,1.0
442,28.0,1.0
12368,117.0,3.0
469,7.0,2.0
472,9.0,12.0
17,42.0,3.0
554,1285.0,3.0
17009,64.0,1.0
639,1259.0,29.0
767,6.0,2.0
793,26.0,
802,6.0,8.0
15932,523.0,1.0
25031,27.0,1.0
25394,509.0,16.0
27971,548.0,5.0
31692,182.0,40.0
34209,36.0,3.0
41170,87.0,31.0
42163,14.0,9.0
42762,40.0,2.0
42924,335.0,4.0
42930,99.0,7.0
43420,3.0,1.0
44910,6.0,2.0
28185,81.0,
37924,18.0,2.0
28196,34.0,1.0
32191,55.0,1.0
28185,81.0,
16670,29.0,1.0
28185,81.0,
28185,81.0,
725,67.0,2.0
54479,9.0,7.0
24541,313.0,1.0
19622,49.0,
28185,81.0,
28196,34.0,1.0
32191,55.0,1.0
19879,250.0,
28197,20.0,1.0
32031,36.0,1.0
28198,20.0,2.0
23024,11.0,2.0
21108,164.0,1.0
63,323.0,1.0
3647,264.0,2.0
277,45.0,
554,1285.0,3.0
18973,36.0,
15626,4.0,2.0
16331,16.0,3.0
31688,2.0,2.0
32658,11.0,2.0
43279,7.0,3.0
50229,24.0,4.0
54254,20.0,2.0
55192,248.0,24.0
56741,2.0,1.0
58541,8.0,3.0
60039,57.0,3.0
60181,2.0,
60555,2.0,
61086,3.0,2.0
61629,2.0,2.0
61898,26.0,8.0
18771,328.0,
38822,65.0,
53050,69.0,
45628,19.0,5.0
63207,8.0,2.0
28185,81.0,
17440,67.0,
63206,25.0,3.0
25552,224.0,20.0
27238,81.0,2.0
190,12.0,3.0
365,295.0,35.0
412,471.0,5.0
639,1259.0,29.0
725,67.0,2.0
14733,47.0,6.0
27971,548.0,5.0
31989,47.0,1.0
38621,74.0,8.0
41379,18.0,2.0
46927,14.0,1.0
48356,3.0,2.0
48890,4.0,3.0
51804,9.0,2.0
52021,1.0,2.0
63197,2.0,9.0
28185,81.0,
15388,16.0,2.0
28185,81.0,
71477,283.0,10.0
28185,81.0,
28185,81.0,
15388,16.0,2.0
28185,81.0,
10470,4.0,2.0
725,67.0,2.0
54479,9.0,7.0
28185,81.0,
28185,81.0,
71477,283.0,10.0
28185,81.0,
16670,29.0,1.0
82954,54.0,2.0
28185,81.0,
129082,18.0,
129438,1.0,1.0
15388,16.0,2.0
27812,3.0,2.0
28185,81.0,
44039,1.0,2.0
18771,328.0,
25551,12.0,2.0
28185,81.0,
16536,674.0,6.0
172,14.0,3.0
328,71.0,3.0
472,9.0,12.0
25379,34.0,5.0
30389,188.0,3.0
84631,4.0,1.0
28185,81.0,
129082,18.0,
16670,29.0,1.0
82954,54.0,2.0
132348,1.0,3.0
28185,81.0,
152117,3.0,5.0
28185,81.0,
129082,18.0,
15388,16.0,2.0
82954,54.0,2.0
28185,81.0,
129082,18.0,
15388,16.0,2.0
67013,1.0,1.0
28185,81.0,
152117,3.0,5.0
154993,1.0,2.0
28185,81.0,
152117,3.0,5.0
157292,1.0,3.0
28185,81.0,
15388,16.0,2.0
28185,81.0,
16670,29.0,1.0
82954,54.0,2.0
28185,81.0,
71477,283.0,10.0
82954,54.0,2.0
28185,81.0,
169119,4.0,3.0
28185,81.0,
49910,6.0,
28185,81.0,
16670,29.0,1.0
82954,54.0,2.0
28185,81.0,
129082,18.0,
15388,16.0,2.0
27812,3.0,2.0
28185,81.0,
56455,5.0,1.0
196894,66.0,3.0
28185,81.0,
71477,283.0,10.0
82954,54.0,2.0
28185,81.0,
16670,29.0,1.0
82954,54.0,2.0
28185,81.0,
82954,54.0,2.0
28185,81.0,
82954,54.0,2.0
28185,81.0,
22640,9.0,1.0
36657,297.0,8.0
226796,4.0,3.0
28185,81.0,
28185,81.0,
15388,16.0,2.0
122172,1.0,1.0
28185,81.0,
15388,16.0,2.0
134699,1.0,2.0
28185,81.0,
15388,16.0,2.0
28185,81.0,
28185,81.0,
248206,2.0,4.0
28185,81.0,
227881,1.0,1.0
49910,6.0,
178950,1.0,2.0
28185,81.0,
51364,87.0,1.0
160514,1.0,3.0
28185,81.0,
129082,18.0,
27812,3.0,2.0
28185,81.0,
129082,18.0,
28185,81.0,
129082,18.0,
209126,1.0,2.0
28185,81.0,
255494,1.0,2.0
24541,313.0,1.0
18771,328.0,
38542,208.0,2.0
102069,29.0,
116526,20.0,
28195,77.0,
48851,68.0,2.0
28185,81.0,
25392,110.0,
18462,123.0,1.0
58603,60.0,1.0
76185,24.0,2.0
37292,27.0,4.0
51364,87.0,1.0
19879,250.0,
16536,674.0,6.0
19946,135.0,3.0
32031,36.0,1.0
16092,250.0,1.0
22268,26.0,
277,45.0,
328,71.0,3.0
365,295.0,35.0
381,106.0,1.0
389,19.0,6.0
460,29.0,11.0
464,382.0,8.0
8476,116.0,4.0
554,1285.0,3.0
589,23.0,8.0
638,199.0,1.0
692,32.0,15.0
790,51.0,20.0
16331,16.0,3.0
31692,182.0,40.0
38621,74.0,8.0
41170,87.0,31.0
42701,118.0,2.0
42924,335.0,4.0
48163,94.0,42.0
51323,32.0,11.0
54254,20.0,2.0
55190,45.0,12.0
55192,248.0,24.0
55556,33.0,1.0
60016,37.0,2.0
60039,57.0,3.0
61920,147.0,32.0
65629,224.0,30.0
68137,85.0,2.0
69045,59.0,1.0
71552,14.0,1.0
72946,159.0,
73707,75.0,5.0
74031,20.0,6.0
75465,1.0,5.0
81258,205.0,15.0
91229,188.0,68.0
94385,14.0,13.0
97698,51.0,3.0
102049,109.0,69.0
104875,20.0,3.0
112978,110.0,66.0
117467,2.0,2.0
119822,15.0,3.0
123956,98.0,70.0
124231,582.0,6.0
130522,14.0,
136125,44.0,2.0
136187,83.0,66.0
138931,78.0,1.0
147502,147.0,100.0
160781,139.0,54.0
192132,68.0,44.0
200638,372.0,12.0
204228,51.0,80.0
221222,42.0,67.0
235275,26.0,9.0
238340,58.0,51.0
259940,12.0,5.0
262612,14.0,4.0
263690,9.0,2.0
263691,94.0,29.0
268322,44.0,1.0
269309,72.0,69.0
272266,5.0,2.0
287368,2.0,2.0
305179,13.0,3.0
305262,58.0,34.0
305347,122.0,112.0
305349,15.0,4.0
305361,27.0,17.0
308367,3.0,3.0
310241,24.0,4.0
310721,2.0,2.0
310722,2.0,3.0
311551,2.0,2.0
311551,2.0,2.0
311551,2.0,2.0
311551,2.0,2.0
314042,19.0,4.0
28185,81.0,
82954,54.0,2.0
28185,81.0,
16536,674.0,6.0
261703,25.0,17.0
28185,81.0,
16536,674.0,6.0
261703,25.0,17.0
28185,81.0,
16670,29.0,1.0
82954,54.0,2.0
